6.03333	46.3167
4.91667	46.25
5.78333	46.0667
5.41667	46
4.83667	46.0212
5.01667	46
5.6	45.8833
5	46.4
5.41667	45.8667
5.28	46.1903
4.88333	45.9167
5.48333	45.9333
5.71667	45.8667
5.03333	45.95
4.95	46.2
5.97973	46.2364
4.88333	46.25
5.76667	45.7667
5.73333	45.7833
5.03333	46.1
5.53333	46.05
5.11667	46.4833
5.6	45.95
4.78333	45.9667
5.26667	46.4
5.69473	45.7187
5.35	46.2
6.13333	46.3667
5.88333	46.1
5.78333	46.0833
5.11667	46.4
5.56667	45.7167
5.08333	46.2167
5.35	46.35
5.06667	46.15
4.91667	46.2167
6.11667	46.3333
6.06667	46.3167
5.53333	45.8333
5.03333	46.4667
5.35	46.25
5.6	46.25
5.73333	45.8333
5.56667	46.2
5.56667	45.85
4.98333	46.2333
5.31667	46.35
5.33333	46.2167
5.48333	46.2333
5.33333	46.15
4.98333	46.5
5.68333	46.1833
5.65	45.7333
5.46667	46.1667
4.88333	45.95
4.78333	45.9833
5.5	45.9167
4.95	46.3167
4.76667	46.0833
5.36667	46.3333
4.9	46.1167
5.35	45.9
5.16667	46.2833
4.91667	46.3
4.93333	46.4333
5.35	45.95
4.81667	46.1167
6.01251	46.2806
5.83194	45.9597
5	45.8333
6.09723	46.3023
4.83333	46.3
5.7	45.8667
5.11667	46.1833
5.75	45.75
5.65	45.8167
5.65	45.85
5.16667	46.1833
4.86667	45.9667
4.85	46.25
5.43333	46.2
5.55	46.0667
5.46667	45.8
5.68333	45.9
4.9	46
5.03333	45.85
4.81667	45.9167
5.06667	46.3
5.15	46.45
4.81667	45.9833
5.80833	45.9167
5.5	46.0333
6.11667	46.25
5.28333	45.95
5.25	45.9667
5.04167	46.3203
5.63333	45.7
5.71667	45.7167
5.56667	45.8667
4.78333	46.1167
4.91667	46.4333
5.9	46.1333
5.73333	46.1833
5.61667	45.65
5.11667	46.2833
5.71667	45.8
5.63333	46.1333
4.96667	46.1667
5.28333	46.3333
5.78333	46.05
5.78333	46
4.96667	46.1167
5.91667	46.1667
5.45	46.1
5.08333	46.2667
5.21667	46.25
5.76667	46.25
4.93333	46.3
4.93333	46.0167
5.01667	46.2833
5.3	46.4167
5.41667	46.2667
5.28333	46
5.67751	45.6767
5.71667	46.15
6	46.25
5.55	46.1333
4.96667	45.8333
5.16667	46.1333
5.67445	45.8192
5.11667	46.3667
5.76667	45.8
4.95	46.3833
5.75	45.8
5.11667	45.8667
5.71667	45.95
5.48333	45.8333
5.38917	46.0284
4.75139	46.002
5.66667	46.25
4.93333	45.9
5.45	46.3167
5.35	46.3833
5.41667	46.2167
4.91667	46.15
5.15	46.4
6.1	46.2833
4.99167	46.3417
5.51667	45.8
5.36667	45.9333
5.58333	45.85
4.88333	46.3333
5.7	45.8833
5.96667	46.1833
5.71667	45.8167
5.71667	45.7833
5.6	46.2167
4.9	46.1333
5.05	45.85
5.7	46.15
5.53333	45.9
5.8	46.1667
5.28333	45.8833
4.85	46.2167
5.53333	46.2333
5.03333	46.2333
5.61667	46.25
4.98723	45.9487
5.68333	45.7667
5.81667	45.95
4.93223	45.8148
5.13333	46.1
5.38333	46.3333
5.68333	45.8
5.06667	46.4333
5.06667	46.0667
5.65	45.8
5.41667	46.1583
4.9	46.2833
5.31667	46.0667
5.2	46.0667
5.18333	45.9
5.18333	45.9333
5.76667	46.2333
5.46667	46.0833
4.88333	46.2167
5.95	46.3
5.77834	46.0217
6.08333	46.3
5.61667	45.8333
5.28333	45.8333
5.74139	46.21
5.06667	45.9333
5.6	46.2167
5.31667	46.1667
5.11667	46.2
5	46.2167
5.13333	46.2
4.96667	46.4333
5.58333	46.1167
5	46.0167
5.63333	45.8
5.6	46.0167
5.56667	46.1667
5.8	46.0167
5.81667	46.2
4.86667	46.35
5.48333	45.8
5.31667	46.0333
5.66667	46.0333
4.75	45.9833
4.88333	46.3833
5.56667	46.1167
5.53333	45.75
5.03333	46.1167
5.08333	45.8833
5.26667	46.1333
5.66667	46
5.2	45.9
5.43333	45.95
5.35	46
5.43333	46.2
5.05	46.0833
5.26862	45.9884
5.06667	45.85
5	46.3833
5.35	46.3667
5.55251	46.1728
5.48333	46.1
6.11667	46.3167
4.8	46.1
5.6	46.0667
4.81667	45.9833
6.08333	46.25
5.2	46.1167
5.06667	46.3333
4.9	46.35
4.76667	45.9333
5.81667	46.1
5.21667	46.2
5.81667	46.15
5.2	46.2
5.76667	45.75
4.86667	46.15
5.4	46.1333
6.03333	46.2833
4.76667	46.0167
4.95	46.4167
4.86667	46.1167
5.53333	46.0833
4.83333	45.9667
4.96667	46.4667
5.15	46.3167
5.58333	46.25
5.16667	46.3
4.76473	46.0484
5.95	46.1333
4.98333	46.0667
4.88333	46.2667
6	46.3667
5.95	46.2167
5.08333	46.1167
4.85	46.1
5.1	45.95
4.96667	45.8667
4.93333	46.2167
5.53333	46.0333
5.66167	45.8795
5.68333	46.3
5.65	45.95
5.45445	45.8081
5.5	46
5.53333	45.95
5.15	46.4667
5.2	45.7667
6.06667	46.3333
5.1	46.4667
5.05	46.3667
4.96667	45.9833
5.65833	46.2083
5.22223	45.9206
5.3	45.9167
5.18333	46.3333
3.86667	49.8167
3.33333	49.3
3.38333	49.9667
3.26667	49.1
3.73333	49.9
3.65	49.6
4.2	49.7833
4.06667	49.7667
3.35	49.8333
3.16667	49.7167
4.18333	49.7667
3.13333	49.4833
3.58333	49.7167
4.05	49.5333
3.85	49.6333
3.38333	49.6
3.16667	49.6667
3.18333	49.7833
3.98333	49.4667
3.36667	49
3.36667	49.45
3.38333	49.2833
4.03333	49.4167
3.63333	49.4167
3.96667	49.4
3.83333	49.5333
3.68333	49.4167
3.3	48.9833
3.45	49.4333
3.96667	49.4333
3.38333	49.4
3.21667	49.2667
3.15	49.3
4.1	49.6667
3.3	49.2
3.58333	49.5167
3.56667	49.4
3.55	48.9333
3.66667	50.0167
3.31667	49.45
3.48333	48.8833
3.75556	49.4656
3.96667	49.8667
3.3	49.7167
4.2	49.8333
3.81667	49.6833
3.66667	49.95
3.3	49.95
4	49.9333
3.71667	49.4167
4	49.7
3.3	49.2333
3.13333	49.7
3.35	49.2333
3.28333	49.9667
3.61667	48.9833
3.11667	49.65
3.98333	49.4167
3.4	49.7833
3.33333	49.3667
3.15	49.7667
3.63333	49.8167
4.2	49.8333
3.36667	49.4333
3.36667	49.7167
3.33333	49.9
3.21667	49.7833
3.9	49.4
3.56667	49.6167
4	49.4667
3.18333	49.6167
3.5	49.7833
3.28333	49.1833
3.73333	49.9
3.21667	49.8
3.6	49.65
3.1	49.75
3.73333	49.4
3.25	49.6
3.85	49.3667
3.21667	49.1167
3.61667	49.7167
3.1	49.1167
3.48333	49.15
3.7	49.4167
3.55	49.0667
3.51667	49.4167
3.71667	49.5
3.15	49.4167
3.65	49.3167
3.48333	48.9167
3.16667	49.6
3.78333	49.4833
3.55	48.95
3.53333	49.3667
3.31667	49.7833
3.16667	49.35
3.5	49.8333
3.48333	49.3
3.68333	49.9667
3.66667	49.3333
3.18	49.9623
3.53333	49.1833
4.05	49.8833
3.31667	49.1167
3.83333	49.85
3.31667	49.3333
3.78333	49.8667
3.25	50
3.76667	49.6
3.81667	49.8833
3.18333	49.5167
4.01667	49.8
3.46667	49.1833
3.15639	49.2581
3.55	49.3
3.58333	49.6
4.08333	49.7167
3.21667	49.6167
3.11667	49.7333
3.61667	49.4833
3.36667	48.9833
3.75	49.4333
3.45	49.5
3.73333	49.3833
3.46667	49.6
3.41667	49.3
3.55	49.5
3.25	49.25
3.75	50.0333
3.55	49
3.15	49.25
3.3	49.1333
3.23333	49.9
3.13333	49.2167
3.53333	49.25
3.55	49.2833
4.06667	49.8667
3.63333	49.0167
3.18333	49.45
3.53333	49.0833
3.73333	49.4667
3.46973	50.0173
3.75	49.5167
3.68333	49.9
4	49.7833
3.48333	49.9
3.85	49.4833
3.76667	49.9167
3.41667	49.2833
3.66473	49.8909
3.61667	49.5667
4.06667	49.7667
3.68333	49.7
3.43333	49.6833
3.66667	49.3833
3.63333	49.6833
3.6	49.5
3.41667	49.6167
3.75	49.8667
3.43333	49.8833
3.61667	49.2667
3.07611	49.3317
3.36667	50.0167
3.45	49.2833
3.7	49.4667
3.23333	49.85
3.23333	49.0167
3.76667	49.7333
3.76667	49.8333
3.6	49.1667
3.78333	49.4333
3.55	49.0667
3.26667	49.4
3.46667	49.05
3.98333	49.85
3.56667	48.9833
3.33333	49.4833
3.3	49.3333
3.68333	49.35
3.3	49.2167
3.4	49.3167
3.86667	49.7833
3.18333	49.8167
3.6	49.15
3.81667	49.7833
3.18333	49.1333
3.61667	49.3667
3.41667	49.0333
3.15	49.8167
3.7	50.0167
3.36667	49.6667
4.13333	49.9167
3.23333	49.8
3.55	49.7
3.41667	49.2333
3.95	49.6667
3.28333	49.6167
3.80945	49.81
3.46667	49.25
3.9	49.7833
3.38333	49.15
3.16667	49.6333
3.83333	49.8333
3.51667	49.5833
3.45	49.7167
3.55	49.4
3.70833	49.95
3.31667	49.4167
3.2	49.65
3.13333	49.9167
3.16667	49.85
3.75806	49.7787
3.35	49.15
3.57195	49.3381
3.66667	49.75
3.53333	49.2
3.73333	49.6667
3.41667	49.1667
3.8	49.9
3.23333	49.1667
3.23333	49.4333
3.28333	49.7333
3.21667	49.9
3.60695	49.077
3.99334	49.6612
3.3	49.6
3.38333	49.65
3.45	48.9667
3.84167	49.6583
3.31667	48.9667
3.55	49.2833
3.85	49.5167
3.5	49.3
3.55	49.5333
3.61667	49.9333
3.51639	49.4348
3.46667	49.5333
3.3	49.4333
3.21667	49.0833
3.5	49.0667
3.86667	49.4
3.38333	49.5167
3.56667	49.1833
3.73333	49.6833
3.13333	49.3
4.15	49.85
3.5	49.05
3.55	49.9
3.21667	49.0667
3.1	49.8167
3.43333	49.5333
3.91667	49.7333
3.48333	49.2167
3.86667	49.6667
4.01667	49.3833
3.8	49.6333
3.26667	49.1667
3.3	49.65
3.11667	49.1667
3.38333	49.5333
3.16667	49.9333
3.56667	49.4333
3.43333	49.8
3.33333	49.4333
3.35	49.1667
3.23333	49.3833
3.65	49.9833
3.56667	49.2667
3.86667	50.0333
3.51667	49.3333
3.8	49.7833
3.18333	49.3167
3.53333	50.05
3.4	49.2
3.2	49.5
3.66667	49.4833
3.53333	49.0167
3.58333	49.5333
3.17639	49.2242
4.01667	49.6833
3.35	49.7167
3.28333	49.55
3.45	49.6833
3.4	49.3
3.45	49.35
3.41667	49.35
3.31667	49.5333
3.61861	49.3073
3.8	49.5333
3.35	49.2667
3.48333	49.35
3.7	49.35
3.21667	49.25
3.21667	49.9833
3.35	49.1833
3.43333	49.15
3.43333	49.1833
3.2	49.7167
3.65	49.4667
3.86667	49.7333
3.25	49.3333
3.45	49.7333
4.03333	49.7667
3.08333	49.8333
3.48333	49.4667
3.15	49.3333
3.45	49.1
3.35	49.3833
3.36667	49.75
3.13333	49.3167
4.11667	49.7417
3.53333	49.4667
3.11667	49.7833
3.71667	49.7833
3.3	49.1
3.6	49.3333
3.55	49.55
3.45	49.3667
3.65	49.6333
3.13333	49.5667
3.33333	49.75
3.56667	49.7333
3.33333	49.95
3.25	49.0833
3.5	49.8667
3.86667	49.9333
3.73333	49.5833
3.53333	49.9333
3.55	49.8833
3.91667	50
3.35	49.6167
4	49.3833
3.21667	49.4
3.66667	49.65
3.38333	49.7
3.6	50.0167
3.63333	49.65
3.8	49.9167
3.68333	49.5667
3.9	49.9333
3.98333	49.5167
3.16667	49.5667
3.68333	49.6667
3.65	49.85
4.01667	49.9333
4.13333	49.8667
3.32806	49.5787
3.35	49.1
3.18333	49.6
3.51667	49.8667
3.31667	49.75
3.15	49.6833
3.6	49.95
3.9	49.8333
3.68333	49.9667
3.81667	49.8
3.335	49.2787
3.82361	49.8195
3.58333	49.3
3.63333	49.2833
3.43333	49.0333
3.18333	49.35
3.73333	49.8167
3.91667	49.6833
3.65	49.4
3.6	49.0167
3.63639	49.2012
3.4	49.55
3.8	49.5167
3.35	49.5167
3.98333	49.9833
3.33333	49.9167
3.95	49.7167
3.81667	49.3667
3.38333	50
3.23333	49.7333
3.55	49.1167
3.45	49.4667
3.48333	49.0667
4.16667	49.7333
3.43333	49.4
3.26667	50.0333
3.45	48.95
4.2257	49.7667
3.2	49.4167
3.31667	49.4833
3.31667	49.8667
3.4	49.45
3.56667	49.4
3.21667	49.1833
3.18333	49.95
3.91667	49.4833
3.36667	49.9167
4.08333	49.7167
3.45	49.9333
3.98333	50.0333
3.66667	49.6833
4.13333	49.7167
3.73333	49.9
3.25	49.9167
3.66667	49.45
4.06667	49.6667
4.07139	49.7195
4.03333	49.9333
3.4	49.1
3.91667	49.9
3.38333	49.7667
3.8	49.75
3.86667	49.85
3.53333	49.9333
3.36667	49.4
4.08333	49.9167
3.28333	49.4667
3.8	49.7
3.46611	48.8648
3.45	49.4
3.15	49.5167
3.55	49.0167
3.55	49.9667
4.08333	49.7
3.25	49.3667
3.05	49.2667
3.95	49.95
3.73333	49.5333
3.80445	49.6095
3.26667	49.3167
3.38333	49.4333
3.31667	49.8833
3.28333	48.95
3.43333	49.3833
3.15	49.7
3.71667	49.5333
4.08333	49.7833
3.4	49.9
3.12889	49.7506
3.53333	49.5167
3.36667	49.5
3.9	49.5667
4.11667	49.6667
3.46667	49.8
3.7	49.8167
3.55	49.4667
3.58333	49.4667
3.73333	49.5167
3.15	49.1
3.03333	49.3167
3.26667	49.5167
3.41667	49.95
3.2	49.4333
3.28333	49.9333
3.25	49.4167
3.51667	49.5333
3.65	49.5167
3.2575	49.7387
3.61667	49.3833
3.26667	49.8
3.26667	49.45
3.4	49.8333
3.53333	49.3333
3.7	49.5167
3.15	49.6
3.83333	49.7333
3.31667	49.8333
3.31667	49.85
3.33333	48.9833
3.11667	49.7667
3.6	49.35
3.41667	49.6333
3.1	49.3667
3.85	49.7833
3.78333	49.65
4.13333	49.75
3.43333	49.05
3.8	49.5
3.7	49.4167
3.46667	49.6833
3.61584	49.7698
4.15	49.7083
3.2	49.15
3.56667	49.0667
3.16667	49.9833
3.76667	49.3833
3.7	49.7833
3.38333	49.3667
3.33333	49.3667
3.81667	49.4167
4.01667	49.6333
3.24	48.98
3.31667	49.35
3.21667	49.5833
3.1	49.8167
3.26667	49.1333
3.5	49.3833
3.33333	49.0833
3.18333	49.7667
3.25	49.6667
3.73333	49.8833
3.41667	49.6
3.25	49.8833
3.45	49.0333
3.63333	49.3
3.28333	49.3833
3.56667	49.75
3.3	50
3.16667	49.3667
3.41667	49.4167
3.58333	49.9333
3.28333	49.2833
3.15	49.6167
4.05	49.5667
3.45	48.8667
3.35	49.3167
4.05	49.8
3.53333	49.0333
3.26667	49.0833
3.33333	49.5333
3.85473	49.6689
3.2	49.1667
3.33333	49.1833
3.48333	49.8333
3.73333	49.4167
3.2	49.8833
3.81667	49.7667
3.63333	49.9667
3.36667	49.4333
3.61667	49.3833
3.83333	49.35
3.55	49.9833
3.1	49.8667
3.35	49.2
3.63333	49.9
3.25	49.5333
3.91667	49.6167
3.56667	49.9
3.18333	49.3833
3.58333	50.05
3.15	49.75
3.36973	49.5539
3.54139	49.5281
3.46667	49.85
3.81667	49.5
3.78333	49.8
4.11667	49.8333
3.28333	49.9167
3.38028	49.7437
4.01667	49.8
3.18333	49.8
3.66667	49.85
3.46667	49.3667
3.75	49.9167
3.21667	49.3333
3.15	49.8167
3.25	49.2
3.6	49.8167
3.15	49.2
3.25	49.95
3.55	49.3167
3.11667	49.7833
3.7	49.6167
4.10973	49.7614
3.41667	49.8167
3.1	49.7833
3.51667	49.5167
3.7	49.1833
3.96667	49.6167
3.55	49.15
3.38333	49.2333
3.95	49.4167
3.56667	49.0167
3.48333	49.5667
3.5	49
3.41667	49.0667
3.9	49.9167
3.95	49.8167
4	49.4167
3.35	49
3.51667	49.65
3.51667	49.4833
3.18333	49.1
4.07695	49.6495
3.38333	49.5667
4.03333	49.4333
3.95	49.6167
3.56667	49.4833
3.26723	48.9931
3.71667	49.35
3.23333	49.7167
3.4	49.9167
3.38333	49.6167
4.08333	49.8833
3.61667	49.3
4.05	49.8667
3.84917	49.4967
3.65	49.4833
3.41667	49.0167
3.91639	49.9773
3.81667	49.4833
3.15	49.8667
3.3	49.1
3.88333	49.7167
3.48333	49.4167
4.03333	49.4333
3.48333	49.05
3.75	49.3667
3.78333	49.3833
3.28333	49.7167
3.55334	49.5373
3.28528	48.9773
3.4	49.05
3.73333	49.55
3.28056	49.4137
3.68333	49.75
3.1	49.3
3.05	49.2333
3.35	49.3333
3.46667	49.8167
3.4	49.0167
3.38333	48.95
3.78333	49.3833
4.18333	49.7333
4.01667	49.9
3.38333	49.6833
3.33333	49.9
3.28333	49.6833
3.05	49.2833
3.26667	49.7
3.31667	49.9333
3.13333	49.7167
3.7	49.85
3.3	49.3667
3.56667	50.0167
3.7	49.3667
4.2	49.9
3.58333	49.9333
3.16973	49.1931
3.48333	49.7
3.26667	49.2667
3.83333	49.9667
3.26667	49.1167
3.33333	49.3333
3.16667	49.75
3.33333	49.65
3.61667	49.5167
3.48333	49.6667
4.01723	49.6956
3.4	48.9
3.2	49.1833
3.85	49.9
3.36667	49.75
4.2165	49.8833
3.75	49.9833
3.23333	49.5167
3.25	49.8667
3.98333	49.8
3.35	49.8
3.4825	49.6009
3.28333	49.7333
3.31667	49.15
3.21667	49.8667
3.81667	49.5833
3.55	49.7667
3.11667	49.4
3.98333	49.7333
3.23333	49.4667
3.96667	49.7833
3.01667	49.3167
3.67834	50.042
3.81667	49.4667
3.15	49.8
3.28333	49.5
3.53333	48.9667
3.25	49.4667
4.05	49.7167
3.8	49.75
3.65	49.7167
4.05	49.7333
3.35	49.6833
3.5	49.3
3.61667	49.7
4	49.5667
3.33333	49.8167
3.3	49.0667
4.15	49.8333
3.78333	50.0167
3.71667	49.7167
3.25	49.6333
3.46667	49.5167
3.63333	49.2333
3.46667	49.55
3.35	49.6333
3.53333	49.5667
3.84973	49.4278
3.75	49.4833
3.13333	49.4167
3.88333	49.7833
3.51389	49.6042
3.66667	49.5167
3.15	49.6167
3.4	49.4833
3.5	49.0833
3.73333	49.7333
3.56667	49.55
3.66667	49.1667
3.4	49.4333
3.55	49.0833
3.45	49.4833
3.41667	49.5167
3.15	49.4667
3.28333	49.7667
3.68333	49.5167
3.36667	49.9
3.55	49.25
3.28333	49.85
3.21667	50.0167
3.23333	49.8
3.21667	49.15
3.28333	49.0167
3.16667	49.5333
3.63333	49.35
3.51667	50.0167
3.74445	49.4884
3.23333	49.1167
3.48333	49.35
4.05	49.9
3.6	49.6167
3.56667	49.15
3.7	49.4
3.68333	49.4833
3.58334	49.387
3.3225	49.5203
3.23333	49.8167
3.38333	49.1833
3.4	49.7667
3.71667	50.0333
3.85	49.7167
3.2	49.0167
3.76667	49.35
3.35	49.3333
3.51667	49.7833
3.23333	49.95
3.21667	49.2167
3.76667	49.9667
3.45	49.8833
3.7	49.15
3.51667	49.2
3.45	49.2333
3.36667	49.85
3.19417	49.6109
3.25473	50.0017
3.15	49.3833
3.9	49.65
3.61667	49.5
3.45	48.9167
4.16667	49.7167
3.43333	49.65
3.56667	49.6833
3.51667	50.0167
3.9	49.85
3.96667	49.9333
3.35	49.9667
3.81667	49.9
3.88333	50.0167
3.48333	49.95
3.61667	49.9667
3.7	49.9
3.7	49.6833
4.2	49.7333
3.41667	49.7667
3.5	49.5167
3.45	48.8833
3.36667	49.6333
3.15	49.9333
3.41667	48.9667
3.08333	49.25
3.6	49.4167
3.13417	49.5248
3.65278	49.3595
3.91667	49.9167
3.45	49.9833
4	49.9333
4.06667	49.9667
3.66667	49.4667
3.8	49.8
3.93333	49.7833
4.13333	49.7833
3.21667	49.2
3.38333	49.65
3.26667	49.8167
3.41667	49.45
3.58333	49.6833
3.61667	49.4667
3.78333	49.6667
3.35	49.2167
3.16667	49.55
3.76667	49.55
3.9	49.45
3.1	49.8667
3.71667	49.7167
3.4	49.2667
3.76667	49.4333
3.66667	49.4333
3.61667	49.4333
3.46667	49.4333
3.53333	49.6833
3.25	49.5667
3.53333	49.5833
3.3	49.4
3.23333	49.5833
3.68333	49.3833
3.2	49.5333
3.28333	49.05
3.26667	49.0333
3.51667	49.3333
3.36667	49.0333
3.38333	49.3667
2.98333	46.75
3.75	46.25
3.05	46.6833
3.35	46.15
3.25	46.3167
2.61667	46.35
3.8	46.2667
3.46667	46.0667
3.65	46.6333
3.56667	46.0667
3.11667	46.2167
3.73389	46.1931
3.53333	46.6667
2.3	46.4333
3.16667	46.2833
2.6	46.3167
3.26667	46.25
3.6	46.2833
3.13333	46.4667
2.48333	46.3667
3.03333	46.3833
2.91667	46.35
2.63333	46.2667
3.88333	46.35
2.63333	46.1333
2.8	46.6833
2.53333	46.35
3.13333	46.2
3.15	46.5833
2.41667	46.3833
3.75	46.4667
3.23333	46.3
3.18333	46.5333
2.71667	46.4667
2.83333	46.2833
2.96667	46.4667
3.66667	46.6
3.06667	46.1833
2.8	46.3333
2.6	46.5333
2.61667	46.6
3.05	46.5833
2.66667	46.2833
3.7	45.9667
3.76667	46.3833
3.08333	46.5
3.7275	46.1562
3.48333	46.3167
2.51195	46.2595
3.35	46.5667
3.2	46.1
3.76667	46.2833
3	46.1333
3.33333	46.4
3.31667	46.1333
3.28333	46.55
2.92667	46.3878
2.86667	46.5833
3.41667	46.6667
2.6	46.3333
2.66667	46.6167
3.16667	46.45
3.13333	46.55
2.38333	46.45
2.53333	46.4833
3.93333	46.4
3.26667	46.4667
2.35	46.4333
3.63333	46.0167
3.05	46.4
3.53333	46.3667
2.69334	46.66
2.7	46.7167
2.65	46.6667
3.63333	46.45
2.81667	46.7167
3.4	46.1833
3.25	46.6167
2.68333	46.2333
2.91667	46.3167
2.7	46.3333
2.8	46.2667
3.61667	46.65
3.21667	46.1833
2.71667	46.5667
3.66667	46.0667
2.88333	46.2833
3.56667	46.4
3.43333	46.4167
3.31667	46.5167
3.45	46.3333
3.38333	46.35
3.2	46.2333
3.88333	46.3
3.06667	46.5
2.60806	46.395
3.41667	46.45
3.57556	46.1667
3.51667	46.45
3.23333	46.1667
2.41667	46.4167
3.3	46.3833
2.78333	46.3
3.25	46.3333
3.56667	46.3167
3.4	46.1167
3.55	46.25
3.73333	46.2833
3.65	46.2333
2.98333	46.2833
3.95	46.3667
3.65	46.6667
2.43333	46.4667
3.21667	46.1333
3.18333	46.2167
3.78333	46.2
2.63333	46.1667
3.34389	46.2253
3.18333	46.1333
2.7	46.25
3.25	46.1167
3.16667	46.0667
3.40861	46.6364
3.51667	46.0667
2.65	46.45
2.93333	46.1833
3.65	46.3833
3.25	46.0833
2.86667	46.4
3.36667	46.0833
2.46667	46.3333
3.65833	46.1833
3.28333	46.3
2.96667	46.35
3.41667	46.1167
2.98333	46.2833
3.59195	46.3798
3.71667	46.2333
3.46278	46.1087
2.71667	46.5167
3.14667	46.2453
3.25	46.55
3.56667	46.1
3.4	46.3667
3.98333	46.3333
3.63333	46.3167
3.05	46.75
2.6	46.5
2.6	46.6333
2.78333	46.3667
3.08333	46.2
3.45	46.0833
2.33333	46.35
3.11667	46.4833
3.2	46.65
3.51667	46.4
3.21667	46.3333
3.13333	46.35
3.8	46.35
3.48333	46.5333
2.86667	46.3
3.46667	46.2667
2.75	46.2833
3.3	46.1
3.46667	46.2
3.21667	46.0833
2.61667	46.4167
3.58333	46.1
3.61667	46.15
2.43333	46.5
3.73333	46.35
2.88333	46.5
3.01667	46.5167
3.81667	46.4333
3.7	46.3167
3.48333	46.2333
2.6975	46.3575
3.36667	46.1
3.25	46.2167
3.16667	46.4
3.16667	46.35
3.26667	46.0667
2.51667	46.3333
2.95	46.55
3.26667	46.1333
2.76667	46.4667
2.6	46.425
3.45	46.3
2.95	46.3167
2.53333	46.3167
3.51667	46.4833
2.43333	46.3
3.75	45.9833
3.13333	46.15
2.58556	46.6562
3.63333	46.1
3.25	46.65
2.66667	46.4
2.35	46.4833
3.61667	46.7333
2.56667	46.45
2.98333	46.1667
3.93333	46.4667
3.85	46.3833
3.31667	46.4
3.68333	46.4
2.93333	46.7167
3.23333	46.4
3.6	46.35
2.91667	46.4
3.03333	46.7667
2.85	46.3333
2.7	46.2
3.05	46.3
3.21667	46.2667
2.53333	46.2333
3	46.7167
3.11667	46.6833
3.02	46.4945
2.65	46.4833
3.8	46.3
2.56667	46.2
2.55	46.2333
3.03333	46.2167
3.15	46.6
3.1	46.1333
3.51861	46.1789
3.43333	46.1
3.43333	46.2333
3.70445	46.062
3.53333	46.1833
2.96667	46.6167
3.31667	46.4833
2.61667	46.4667
3.5	46.2167
3.63333	46.25
2.33333	46.3833
3.56667	46.2167
2.83333	46.4667
3.05	46.25
3.3	46.5833
3.06667	46.3167
3.65	46.4667
3.75	46.5333
3.28333	46.1833
2.5	46.4167
3.46667	46.2667
3.43333	46.2
3.16139	46.185
3.05	46.15
3.06667	46.1667
3.1	46.1833
3.16667	46.6833
3	46.15
3.26667	46.3333
3.68333	46.1167
2.73333	46.4
2.61667	46.2
3.3	46.6833
3.11667	46.65
3.46667	46.1333
3.11667	46.25
3.51667	46.25
2.58333	46.15
3.3	46.6333
2.8	46.5667
3.48333	46.6
3.01667	46.3333
3.41667	46.2667
